date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:14:20	250040/250040	---M--	200	added ('OK')	application/pdf	etag:%2201183c7dfdd31:0%22	http://www.vrlgroup.in/investor_download/Q1_2017_18_ChangeinDirector.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Q1_2017_18_ChangeinDirector.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=exchange_filings)
18:14:28	386579/386579	---M--	200	added ('OK')	application/pdf	etag:%229b61cdf71140d31:0%22	http://www.vrlgroup.in/investor_download/Q2_2017_18-Investor%20Complaints.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Q2_2017_18-Investor%20Complaints.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=exchange_filings)
18:14:37	101527/101527	---M--	200	added ('OK')	application/pdf	etag:%227a2f1e6eb3fbd21:0%22	http://www.vrlgroup.in/investor_download/Q1_2017_18%20-%20Reconciliation%20of%20Share%20Capital%20Audit%20Report.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Q1_2017_18%20-%20Reconciliation%20of%20Share%20Capital%20Audit%20Report.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=exchange_filings)
18:14:49	120889/120889	---M--	200	added ('OK')	application/pdf	etag:%2231fda16db3fbd21:0%22	http://www.vrlgroup.in/investor_download/Q1_2017_18_Corporate%20Governance%20report.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Q1_2017_18_Corporate%20Governance%20report.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=exchange_filings)
18:15:25	222730/222730	---M--	200	added ('OK')	application/pdf	etag:%22835dfe751fd1d21:0%22	http://www.vrlgroup.in/investor_download/Q4_2016_17_ChangeinDirector.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Q4_2016_17_ChangeinDirector.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=exchange_filings)
18:15:41	392089/392089	---M--	200	added ('OK')	application/pdf	etag:%22db91ff6eb3fbd21:0%22	http://www.vrlgroup.in/investor_download/Q1_2017_18-Investor%20Complaints.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Q1_2017_18-Investor%20Complaints.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=exchange_filings)
18:15:52	800418/800418	---M--	200	added ('OK')	application/pdf	etag:%225d194c71b3fbd21:0%22	http://www.vrlgroup.in/investor_download/Q1_2017_18%20-%20AGM%20Advertisement.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Q1_2017_18%20-%20AGM%20Advertisement.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=exchange_filings)
18:16:09	100973/100973	---M--	200	added ('OK')	application/pdf	etag:%22a6fe919bb9d21:0%22	http://www.vrlgroup.in/investor_download/Q4_2016_17%20-%20Reconciliation%20of%20Share%20Capital%20Audit%20Report.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Q4_2016_17%20-%20Reconciliation%20of%20Share%20Capital%20Audit%20Report.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=exchange_filings)
18:16:13	198050/198050	---M--	200	added ('OK')	application/pdf	etag:%2262f48157d5c3d21:0%22	http://www.vrlgroup.in/investor_download/Q4_2016_17_Intimation.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Q4_2016_17_Intimation.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=exchange_filings)
18:16:15	311755/311755	---M--	200	added ('OK')	application/pdf	etag:%2262e34e1996c5d21:0%22	http://www.vrlgroup.in/investor_download/Q4_2016_17_Resignation.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Q4_2016_17_Resignation.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=exchange_filings)
18:16:44	1384793/1384793	---M--	200	added ('OK')	application/pdf	etag:%2222877f91240d31:0%22	http://www.vrlgroup.in/investor_download/Q2_2017_18%20-%20Reconciliation%20of%20Share%20Capital%20Audit%20Report.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Q2_2017_18%20-%20Reconciliation%20of%20Share%20Capital%20Audit%20Report.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=exchange_filings)
18:17:20	399895/399895	---M--	200	added ('OK')	application/pdf	etag:%22c48f88e9bb9d21:0%22	http://www.vrlgroup.in/investor_download/Q4_2016_17-Investor%20Complaints.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Q4_2016_17-Investor%20Complaints.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=exchange_filings)
18:17:26	474067/474067	---M--	200	added ('OK')	application/pdf	etag:%22425b5a919bb9d21:0%22	http://www.vrlgroup.in/investor_download/Q4_2016_17-Certificate%20under%20Regulation%2040(10).pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Q4_2016_17-Certificate%20under%20Regulation%2040(10).pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=exchange_filings)
18:17:37	325738/325738	---M--	200	added ('OK')	application/pdf	etag:%222847fe8f9bb9d21:0%22	http://www.vrlgroup.in/investor_download/Q4_2016_17-ComplianceCertificate.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Q4_2016_17-ComplianceCertificate.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=exchange_filings)
18:17:50	178741/178741	---M--	200	added ('OK')	application/pdf	etag:%22caab35e5fb76d21:0%22	http://www.vrlgroup.in/investor_download/Q3_2016_17_Declarationofdividend.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Q3_2016_17_Declarationofdividend.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=exchange_filings)
18:18:24	211725/211725	---M--	200	added ('OK')	application/pdf	etag:%224d88c3428c2bd21:0%22	http://www.vrlgroup.in/investor_download/Q2_2016_17_BM%20Trading%20window%20closure%20Intimation.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Q2_2016_17_BM%20Trading%20window%20closure%20Intimation.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=exchange_filings)
18:18:35	428808/428808	---M--	200	added ('OK')	application/pdf	etag:%22b6241d318c2bd21:0%22	http://www.vrlgroup.in/investor_download/Q2_2016_17_Certificate%20Reg40.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Q2_2016_17_Certificate%20Reg40.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=exchange_filings)
18:19:21	351237/351237	---M--	200	added ('OK')	application/pdf	etag:%221d827b408c2bd21:0%22	http://www.vrlgroup.in/investor_download/Q2_2016_17_Compliance%20certificate%20under%20Reg7.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Q2_2016_17_Compliance%20certificate%20under%20Reg7.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=exchange_filings)
18:19:41	768826/768826	---M--	200	added ('OK')	application/pdf	etag:%22f8ba733a8c2bd21:0%22	http://www.vrlgroup.in/investor_download/Q2_2016_17%20-%20Reconciliation%20of%20Share%20Capital%20Audit%20Report.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Q2_2016_17%20-%20Reconciliation%20of%20Share%20Capital%20Audit%20Report.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=exchange_filings)
18:20:14	1490658/1490658	---M--	200	added ('OK')	application/pdf	etag:%2221402d939bb9d21:0%22	http://www.vrlgroup.in/investor_download/Q4_2016_17_Corporate%20Governance%20report.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Q4_2016_17_Corporate%20Governance%20report.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=exchange_filings)
18:20:35	456609/456609	---M--	200	added ('OK')	application/pdf	etag:%22c1ea523e8c2bd21:0%22	http://www.vrlgroup.in/investor_download/Q2_2016_17_Investors%20grievance%20report.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Q2_2016_17_Investors%20grievance%20report.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=exchange_filings)
18:20:39	766384/766384	---M--	200	added ('OK')	application/pdf	etag:%22e25390458c2bd21:0%22	http://www.vrlgroup.in/investor_download/Q2_2016_17_Corporate%20Governance%20report.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Q2_2016_17_Corporate%20Governance%20report.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=exchange_filings)
18:20:54	247896/247896	---M--	200	added ('OK')	application/pdf	etag:%225cf75ecddeed11:0%22	http://www.vrlgroup.in/investor_download/2016_17_q2_analyst_institute_meeting_2.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/2016_17_q2_analyst_institute_meeting_2.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=exchange_filings)
18:21:12	198771/198771	---M--	200	added ('OK')	application/pdf	etag:%22cfd588d65fded11:0%22	http://www.vrlgroup.in/investor_download/Q1_2016_17_board_meeting_notice.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Q1_2016_17_board_meeting_notice.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=exchange_filings)
18:21:13	229528/229528	---M--	200	added ('OK')	application/pdf	etag:%2277b675cddeed11:0%22	http://www.vrlgroup.in/investor_download/2016_17_q2_analyst_institute_meeting_1.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/2016_17_q2_analyst_institute_meeting_1.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=exchange_filings)
18:22:12	484862/484862	---M--	200	added ('OK')	application/pdf	etag:%22c5c2ab7d12d9d11:0%22	http://www.vrlgroup.in/investor_download/Q1_2016_17_VRLLogisticsLimitedChangeinAuditors.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Q1_2016_17_VRLLogisticsLimitedChangeinAuditors.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=exchange_filings)
18:22:47	587457/587457	---M--	200	added ('OK')	application/pdf	etag:%22477e2417d9d11:0%22	http://www.vrlgroup.in/investor_download/Q1_2016_17%20-%20Reconciliation%20of%20Share%20Capital%20Audit%20Report.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Q1_2016_17%20-%20Reconciliation%20of%20Share%20Capital%20Audit%20Report.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=exchange_filings)
18:23:27	455877/455877	---M--	200	added ('OK')	application/pdf	etag:%2261cc8f442d8d11:0%22	http://www.vrlgroup.in/investor_download/Q1_2016_17_Investor%20Grievance%20Report.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Q1_2016_17_Investor%20Grievance%20Report.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=exchange_filings)
18:23:41	1484293/1484293	---M--	200	added ('OK')	application/pdf	etag:%22c53ad73a8c2bd21:0%22	http://www.vrlgroup.in/investor_download/Q2_2016_17_Revision%20in%20Rating.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Q2_2016_17_Revision%20in%20Rating.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=exchange_filings)
18:23:59	200138/200138	---M--	200	added ('OK')	application/pdf	etag:%22cf84fc5425acd11:0%22	http://www.vrlgroup.in/investor_download/Disclosure%20under%20Reg%2030%20of%20SEBI%20(LODR)%20Regulations%202015.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Disclosure%20under%20Reg%2030%20of%20SEBI%20(LODR)%20Regulations%202015.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=exchange_filings)
18:24:13	194440/194440	---M--	200	added ('OK')	application/pdf	etag:%221ccf1e7aba6d11:0%22	http://www.vrlgroup.in/investor_download/VRlLogisticsLimitedIntimationofTradingPlan_MAY_2016.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/VRlLogisticsLimitedIntimationofTradingPlan_MAY_2016.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=exchange_filings)
18:24:21	580652/580652	---M--	200	added ('OK')	application/pdf	etag:%22f4bd021e8b4d11:0%22	http://www.vrlgroup.in/investor_download/Disclosure%20under%20Regulation30_2015_05_23.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Disclosure%20under%20Regulation30_2015_05_23.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=exchange_filings)
18:24:29	183147/183147	---M--	200	added ('OK')	application/pdf	etag:%22a5dd575056a4d11:0%22	http://www.vrlgroup.in/investor_download/Analyst%20Call_02_05_2016.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Analyst%20Call_02_05_2016.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=exchange_filings)
18:24:30	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2001%20Sep%202023%2012:54:28%20GMT	http://www.vrlgroup.in/investor_download/Q4_2015_16%20-%20Compliance%20Certificate%20undre%20Reg%207%20(3)%20of%20LODR	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Q4_2015_16%20-%20Compliance%20Certificate%20undre%20Reg%207%20(3)%20of%20LODR.23e.delayed	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=exchange_filings)
18:24:30	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2001%20Sep%202023%2012:54:28%20GMT	http://www.vrlgroup.in/investor_download/Q4_2015_16%20-%20Investor%20Grience%20Report	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Q4_2015_16%20-%20Investor%20Grience%20Report.23f.delayed	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=exchange_filings)
18:25:05	268093/268093	---M--	200	added ('OK')	application/pdf	etag:%22b2438c3c590d11:0%22	http://www.vrlgroup.in/investor_download/Q4_2015_16%20-%20Certificate%20under%20Reg%2040%20(9)%20of%20LODR%20Regulations%202015.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Q4_2015_16%20-%20Certificate%20under%20Reg%2040%20(9)%20of%20LODR%20Regulations%202015.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=exchange_filings)
18:25:35	178249/178249	---M--	200	added ('OK')	application/pdf	etag:%226b9f6d7ef85cd11:0%22	http://www.vrlgroup.in/investor_download/Declaration%20of%20Dividend_dec_2015.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Declaration%20of%20Dividend_dec_2015.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=exchange_filings)
18:25:36	400897/400897	---M--	200	added ('OK')	application/pdf	etag:%22da31c4c590d11:0%22	http://www.vrlgroup.in/investor_download/Q4_2015_16%20-%20Reconciliation%20of%20Share%20Capital%20Audit%20Report.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Q4_2015_16%20-%20Reconciliation%20of%20Share%20Capital%20Audit%20Report.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=exchange_filings)
18:25:43	1669466/1669466	---M--	200	added ('OK')	application/pdf	etag:%22ad1ef6f542d8d11:0%22	http://www.vrlgroup.in/investor_download/Q1_2016_17_Compliance%20Report%20on%20Corporate%20Governance.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Q1_2016_17_Compliance%20Report%20on%20Corporate%20Governance.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=exchange_filings)
18:26:30	845263/845263	---M--	200	added ('OK')	application/pdf	etag:%22d3b4e8a92e92d11:0%22	http://www.vrlgroup.in/investor_download/Q4_2015_16%20-%20Compliance%20Reporton%20Corporate%20Governance.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Q4_2015_16%20-%20Compliance%20Reporton%20Corporate%20Governance.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=exchange_filings)
18:26:46	384541/384541	---M--	200	added ('OK')	application/pdf	etag:%22d29f3fa23850d11:0%22	http://www.vrlgroup.in/investor_download/VRL%20Logistics%20Limited%20-%20Statements%20of%20Investor%20Complaints%20(Reg%2013(3)).pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/VRL%20Logistics%20Limited%20-%20Statements%20of%20Investor%20Complaints%20(Reg%2013(3)).pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=exchange_filings)
18:26:47	437593/437593	---M--	200	added ('OK')	application/pdf	etag:%22dc65d8983850d11:0%22	http://www.vrlgroup.in/investor_download/VRL%20Logistics%20Limited%20-%20Reconciliation%20of%20Share%20Capital%20Audit%20report.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/VRL%20Logistics%20Limited%20-%20Reconciliation%20of%20Share%20Capital%20Audit%20report.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=exchange_filings)
18:26:48	0/-1	---M--	302	error ('')			http://www.vrlgroup.in/vrl_investors_desk.aspx?display=board_directors	F:/mywebsite11/1q/www.vrlgroup.in/vrl_investors_desk.24798cb.delayed	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=buy_back2023)
18:27:30	370276/370276	---M--	200	added ('OK')	application/pdf	etag:%222916b3973850d11:0%22	http://www.vrlgroup.in/investor_download/VRLLogisticsLimited-DisclosureunderRegulation30ofSEBILODRREG.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/VRLLogisticsLimited-DisclosureunderRegulation30ofSEBILODRREG.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=exchange_filings)
18:27:59	453834/453834	---M--	200	added ('OK')	application/pdf	etag:%22b4c38ddd7839d11:0%22	http://www.vrlgroup.in/investor_download/Disclosure%20under%20clause%2030%20of%20LODR%20Regulation.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Disclosure%20under%20clause%2030%20of%20LODR%20Regulation.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=exchange_filings)
18:28:25	1052657/1052657	---M--	200	added ('OK')	application/pdf	etag:%225ee4dd983850d11:0%22	http://www.vrlgroup.in/investor_download/VRL%20Logistics%20limited%20Compliance%20report%20on%20corporate%20governance.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/VRL%20Logistics%20limited%20Compliance%20report%20on%20corporate%20governance.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=exchange_filings)
18:28:39	426936/426936	---M--	200	added ('OK')	application/pdf	etag:%22fb55eddeec71d91:0%22	http://www.vrlgroup.in/investor_download/Extinguishment_of_Equity_Shares_buyback_2023.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Extinguishment_of_Equity_Shares_buyback_2023.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=buy_back2023)
18:30:07	516666/516666	---M--	200	added ('OK')	application/pdf	etag:%221442b8adb051d91:0%22	http://www.vrlgroup.in/investor_download/VRL_Buyback_2023_Tender_Forms_Physical.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/VRL_Buyback_2023_Tender_Forms_Physical.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=buy_back2023)
18:31:29	498760/498760	---M--	200	added ('OK')	application/pdf	etag:%22b7b9cbadb051d91:0%22	http://www.vrlgroup.in/investor_download/VRL_Buyback_2023_Tender_Forms_Demat.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/VRL_Buyback_2023_Tender_Forms_Demat.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=buy_back2023)
18:32:57	539892/539892	---M--	200	added ('OK')	application/pdf	etag:%22d02f18aeb051d91:0%22	http://www.vrlgroup.in/investor_download/VRL_Forms_SH4_2023.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/VRL_Forms_SH4_2023.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=buy_back2023)
18:33:20	0/-1	---M--	302	error ('')			http://www.vrlgroup.in/vrl_investors_desk.aspx?display=board_directors	F:/mywebsite11/1q/www.vrlgroup.in/vrl_investors_desk.25298cb.delayed	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=buy_back&YEARMONTH=2021FEB)
18:33:20	0/-1	---M--	302	error ('')			http://www.vrlgroup.in/vrl_investors_desk.aspx?display=board_directors	F:/mywebsite11/1q/www.vrlgroup.in/vrl_investors_desk.25398cb.delayed	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=buy_back&YEARMONTH=2017)
18:33:21	0/-1	---M--	302	error ('')			http://www.vrlgroup.in/vrl_investors_desk.aspx?display=board_directors	F:/mywebsite11/1q/www.vrlgroup.in/vrl_investors_desk.25498cb.delayed	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=press_release)
18:33:21	0/-1	---M--	302	error ('')			http://www.vrlgroup.in/vrl_investors_desk.aspx?display=board_directors	F:/mywebsite11/1q/www.vrlgroup.in/vrl_investors_desk.25698cb.delayed	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=advertisements)
21:23:56	0/-1	---M--	302	error ('')			http://www.vrlgroup.in/vrl_investors_desk.aspx?display=board_directors	F:/mywebsite11/1q/www.vrlgroup.in/vrl_investors_desk.26e98cb.delayed	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=CSR_Annual_Action_Plan)
21:26:32	878302/878302	---M--	200	added ('OK')	application/pdf	etag:%225e964ff1786bd31:0%22	http://www.vrlgroup.in/investor_download/2017_18_OUTCOME_DEC.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/2017_18_OUTCOME_DEC.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=notice)
21:26:45	976948/976948	---M--	200	added ('OK')	application/pdf	etag:%2267caf3c472ffd11:0%22	http://www.vrlgroup.in/investor_download/2016_17_AGM_NOTICE.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/2016_17_AGM_NOTICE.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=notice)
21:26:55	36864/36864	---M--	200	added ('OK')	application/msword	etag:%225748334564bdd01:0%22	http://www.vrlgroup.in/investor_download/Instructions%20Kit.doc	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Instructions%20Kit.doc	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=notice)
21:26:55	1025361/1025361	---M--	200	added ('OK')	application/pdf	etag:%2226e24d5f3181d31:0%22	http://www.vrlgroup.in/investor_download/Q3_2017_18_POSTAL_BALLOT_NOTICE_FORM.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Q3_2017_18_POSTAL_BALLOT_NOTICE_FORM.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=notice)
21:27:09	231921/231921	---M--	200	added ('OK')	application/pdf	etag:%22f69eb273bbdd01:0%22	http://www.vrlgroup.in/investor_download/32nd%20AGM%20Notice,%20Attendance%20slip%20&%20Proxy%20form.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/32nd%20AGM%20Notice,%20Attendance%20slip%20&%20Proxy%20form.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=notice)
21:27:45	306738/306738	---M--	200	added ('OK')	application/pdf	etag:%22f3999f79acd2d91:0%22	http://www.vrlgroup.in/investor_download/Analyst_Investor_Meet_22th_August_2023.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Analyst_Investor_Meet_22th_August_2023.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=exchange_filings)
21:27:45	306846/306846	---M--	200	added ('OK')	application/pdf	etag:%22d9a27e6ddbccd91:0%22	http://www.vrlgroup.in/investor_download/Analyst_Investor_Meet_17th_August_2023.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Analyst_Investor_Meet_17th_August_2023.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=exchange_filings)
21:28:06	352691/352691	---M--	200	added ('OK')	application/pdf	etag:%22e22816ea19ccd91:0%22	http://www.vrlgroup.in/investor_download/Appointment_of_Mr_Shantilal_Jain_an_Independent_Director.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Appointment_of_Mr_Shantilal_Jain_an_Independent_Director.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=exchange_filings)
21:28:35	306715/306715	---M--	200	added ('OK')	application/pdf	etag:%22d391f7fc56cbd91:0%22	http://www.vrlgroup.in/investor_download/Analyst_Investor_Meet_10th_August_2023.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Analyst_Investor_Meet_10th_August_2023.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=exchange_filings)
21:28:38	1677411/1677411	---M--	200	added ('OK')	application/pdf	etag:%22e5f0513928d3d01:0%22	http://www.vrlgroup.in/investor_download/VRL%20Logistics%20Limited%20-%20Gist%20of%20Proceedings%20and%20Voting%20Results%2032%20AGM.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/VRL%20Logistics%20Limited%20-%20Gist%20of%20Proceedings%20and%20Voting%20Results%2032%20AGM.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=notice)
21:29:22	464591/464591	---M--	200	added ('OK')	application/pdf	etag:%22589db43ce8c1d91:0%22	http://www.vrlgroup.in/investor_download/2023_24_Q1_Board_Meeting_Intimation.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/2023_24_Q1_Board_Meeting_Intimation.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=exchange_filings)
21:29:28	306115/306115	---M--	200	added ('OK')	application/pdf	etag:%226e53cddb68b8d91:0%22	http://www.vrlgroup.in/investor_download/Analyst_Investor_Meet_17th_July_2023.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Analyst_Investor_Meet_17th_July_2023.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=exchange_filings)
21:29:34	67489/67489	---M--	200	added ('OK')	application/pdf	etag:%22821d11e25bb5d91:0%22	http://www.vrlgroup.in/investor_download/2023_24_Q1_Investors_Grievances_Report.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/2023_24_Q1_Investors_Grievances_Report.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=exchange_filings)
21:29:41	413068/413068	---M--	200	added ('OK')	application/pdf	etag:%229bf3ed7c6c6d91:0%22	http://www.vrlgroup.in/investor_download/Sale_of_Passengers_Transportation_by_Air_Undertaking.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Sale_of_Passengers_Transportation_by_Air_Undertaking.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=exchange_filings)
21:30:05	869411/869411	---M--	200	added ('OK')	application/pdf	etag:%22ef71c1051c4d91:0%22	http://www.vrlgroup.in/investor_download/Analyst_Investors_Meet_8th_August_2023.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Analyst_Investors_Meet_8th_August_2023.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=exchange_filings)
21:30:31	303403/303403	---M--	200	added ('OK')	application/pdf	etag:%22e18ea99a18abd91:0%22	http://www.vrlgroup.in/investor_download/Closure_of_Trading_window.pdf	F:/mywebsite11/1q/www.vrlgroup.in/investor_download/Closure_of_Trading_window.pdf	(from http://www.vrlgroup.in/vrl_investors_desk.aspx?display=exchange_filings)
